source_run,scope_id,series_id,policy_version,start_utc,end_utc_inclusive,scenario,period,metric,baseline,value,absolute_change,relative_change,relative_change_reason,period_state
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-13,users,11286,11286,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-13,buyers,1078,1078,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-13,purchase_events,1499,1499,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-13,purchase_amount,412334.49,412334.49,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-14,events,71878,71817,-61,-0.000848660230,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-14,users,10505,10505,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-14,buyers,965,965,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-14,purchase_events,1454,1454,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-14,purchase_amount,489641.53,489641.53,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-15,events,77735,77657,-78,-0.001003409018,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-15,users,11662,11662,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-15,buyers,936,936,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-15,purchase_events,1301,1300,-1,-0.000768639508,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-15,purchase_amount,410876.16,410683.13,-193.03,-0.000469800925,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-16,events,78750,78688,-62,-0.000787301587,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-16,users,11434,11434,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-16,buyers,1128,1128,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-16,purchase_events,1635,1635,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-16,purchase_amount,546884.71,546884.71,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-17,events,70909,70868,-41,-0.000578205869,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-17,users,10497,10497,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-17,buyers,999,999,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-17,purchase_events,1457,1457,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-17,purchase_amount,488219.86,488219.86,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-18,events,73358,73291,-67,-0.000913329153,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-18,users,11493,11493,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-18,buyers,946,946,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-18,purchase_events,1395,1395,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-18,purchase_amount,469326.45,469326.45,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-19,events,72477,72424,-53,-0.000731266471,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-19,users,10803,10803,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-19,buyers,897,897,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-19,purchase_events,1243,1243,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-19,purchase_amount,366638.25,366638.25,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-20,events,77383,77318,-65,-0.000839977773,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-20,users,11602,11602,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-20,buyers,947,947,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-20,purchase_events,1290,1290,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-20,purchase_amount,377149.29,377149.29,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-21,events,71121,71065,-56,-0.000787390504,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-21,users,11147,11147,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-21,buyers,939,939,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-21,purchase_events,1325,1325,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-21,purchase_amount,385853.22,385853.22,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-22,events,71284,71222,-62,-0.000869760395,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-22,users,11160,11160,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-22,buyers,938,938,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-22,purchase_events,1285,1285,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-22,purchase_amount,416067.48,416067.48,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-23,events,68176,68120,-56,-0.000821403426,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-23,users,10975,10975,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-23,buyers,858,858,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-23,purchase_events,1154,1154,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-23,purchase_amount,370069.30,370069.30,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-24,events,64470,64340,-130,-0.002016441756,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-24,users,10108,10108,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-24,buyers,852,852,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-24,purchase_events,1158,1158,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-24,purchase_amount,363062.27,363062.27,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-25,events,70107,70030,-77,-0.001098321138,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-25,users,10917,10917,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-25,buyers,886,886,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-25,purchase_events,1228,1227,-1,-0.000814332248,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-25,purchase_amount,368832.94,368748.51,-84.43,-0.000228911225,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-26,events,66104,66064,-40,-0.000605107104,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-26,users,10104,10104,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-26,buyers,863,863,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-26,purchase_events,1177,1177,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-26,purchase_amount,354319.18,354319.18,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-27,events,67261,67220,-41,-0.000609565722,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-27,users,9920,9920,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-27,buyers,809,809,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-27,purchase_events,1148,1148,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-27,purchase_amount,337914.99,337914.99,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-28,events,62666,62639,-27,-0.000430855647,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-28,users,9742,9742,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-28,buyers,765,765,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-28,purchase_events,1093,1093,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-28,purchase_amount,331007.63,331007.63,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-29,events,61304,61261,-43,-0.000701422419,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-29,users,9582,9582,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-29,buyers,672,672,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-29,purchase_events,917,917,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-29,purchase_amount,286352.50,286352.50,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-30,events,58485,58475,-10,-0.000170984013,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-30,users,9475,9475,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-30,buyers,754,754,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-30,purchase_events,978,978,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-30,purchase_amount,297654.16,297654.16,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-31,events,62275,62245,-30,-0.000481734243,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-31,users,10079,10079,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-31,buyers,724,724,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-31,purchase_events,930,929,-1,-0.001075268817,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_one_per_duplicate_group,2019-10-31,purchase_amount,278736.72,277781.46,-955.26,-0.003427104976,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,__all__,events,2114081,2114081,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,__all__,users,151121,151121,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,__all__,buyers,17121,17121,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,__all__,purchase_events,37019,37019,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,__all__,purchase_amount,11598630.22,11598630.22,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-01,events,61327,61327,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-01,users,9551,9551,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-01,buyers,682,682,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-01,purchase_events,992,992,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-01,purchase_amount,325065.85,325065.85,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-02,events,59567,59567,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-02,users,9338,9338,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-02,buyers,675,675,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-02,purchase_events,926,926,0,0.000000000000,defined,observed
