experiment_id,metric,n_A,n_B,method,unit,status,reason,mean_A,mean_B,difference,se,df,ci_low,ci_high,p_value,difference_pp,difference_per_10000,relative_change,srm_status,srm_statistic,srm_p,srm_flag,business_use,converted_A,converted_B,amount_cents_A,amount_cents_B
rees46-aa-v1-0260,post_converted,42123,42042,unpooled_wald_z_min_cell_10,probability,ok,,0.05726087885478242,0.057085771371485655,-0.00017510748329676445,0.0016005776840345876,,-0.0033121820984630865,0.0029619671318695576,0.9128831105974116,-0.017510748329676445,-1.7510748329676447,-0.0030580648917535695,ok,0.0779540188914632,0.7800894486977499,False,offline_aa_only,2412,2400,175896267,174060086
rees46-aa-v1-0260,post_purchase_amount,42123,42042,welch_t,observed_amount_per_enrolled_user,ok,,41.757772950644544,41.40147614290472,-0.35629680773982386,3.390112468702958,81701.82045340739,-7.000893585729671,6.288299970250023,0.9162976565216747,,,,ok,0.0779540188914632,0.7800894486977499,False,offline_aa_only,2412,2400,175896267,174060086
rees46-aa-v1-0261,post_converted,42039,42126,unpooled_wald_z_min_cell_10,probability,ok,,0.05628107233759128,0.0580639035275127,0.0017828311899214175,0.0016005440982045187,,-0.0013541775982275784,0.004919839978070413,0.2653260785594953,0.17828311899214175,17.828311899214174,0.031677278272657004,ok,0.08993049367314204,0.7642655371122467,False,offline_aa_only,2366,2446,173474286,176482067
rees46-aa-v1-0261,post_purchase_amount,42039,42126,welch_t,observed_amount_per_enrolled_user,ok,,41.26508385071005,41.89385818734273,0.6287743366326808,3.390789530994918,84077.11056789177,-6.017146697187269,7.274695370452631,0.8528875470665063,,,,ok,0.08993049367314204,0.7642655371122467,False,offline_aa_only,2366,2446,173474286,176482067
rees46-aa-v1-0262,post_converted,42177,41988,unpooled_wald_z_min_cell_10,probability,ok,,0.05652369774995851,0.057826045536820046,0.0013023477868615366,0.001600615466530525,,-0.001834800880636069,0.004439496454359142,0.41584297489986033,0.13023477868615366,13.023477868615366,0.023040739348346908,ok,0.42441632507574406,0.5147415695479329,False,offline_aa_only,2384,2428,167683349,182273004
rees46-aa-v1-0262,post_purchase_amount,42177,41988,welch_t,observed_amount_per_enrolled_user,ok,,39.75705929772151,43.41073735352958,3.653678055808072,3.3907244814799116,84151.27202108703,-2.9921153971540404,10.299471508770186,0.28123733412094065,,,,ok,0.42441632507574406,0.5147415695479329,False,offline_aa_only,2384,2428,167683349,182273004
rees46-aa-v1-0263,post_converted,42287,41878,unpooled_wald_z_min_cell_10,probability,ok,,0.058883344763165986,0.05544677396246239,-0.0034365708007035936,0.0016003347248028318,,-0.006573169224525962,-0.0002999723768812245,0.031760853584719986,-0.34365708007035933,-34.365708007035934,-0.058362357208575445,ok,1.9875363868591458,0.15859871030123202,False,offline_aa_only,2490,2322,188367054,161589299
rees46-aa-v1-0263,post_purchase_amount,42287,41878,welch_t,observed_amount_per_enrolled_user,ok,,44.54490836427271,38.58572496298772,-5.959183401284989,3.3861339398591332,78616.92821022935,-12.595986148609116,0.6776193460391386,0.07843234394895537,,,,ok,1.9875363868591458,0.15859871030123202,False,offline_aa_only,2490,2322,188367054,161589299
rees46-aa-v1-0264,post_converted,41888,42277,unpooled_wald_z_min_cell_10,probability,ok,,0.05700916730328495,0.05733614021808548,0.00032697291480052876,0.001600576100353262,,-0.002810098596407432,0.0034640444260084897,0.8381311688796427,0.032697291480052876,3.2697291480052875,0.005735444495462541,ok,1.797908869482564,0.17996550808644438,False,offline_aa_only,2388,2424,169863111,180093242
rees46-aa-v1-0264,post_purchase_amount,41888,42277,welch_t,observed_amount_per_enrolled_user,ok,,40.551735819327725,42.59839676419803,2.046660944870304,3.387163398628151,80358.84284797541,-4.592157320032905,8.685479209773513,0.5456855348796752,,,,ok,1.797908869482564,0.17996550808644438,False,offline_aa_only,2388,2424,169863111,180093242
rees46-aa-v1-0265,post_converted,42089,42076,unpooled_wald_z_min_cell_10,probability,ok,,0.05702202475706242,0.05732484076433121,0.0003028160072687941,0.0016005795662257653,,-0.0028342622969244483,0.0034398943114620365,0.8499427498163481,0.03028160072687941,3.0281600726879407,0.005310509554140115,ok,0.0020079605536743304,0.9642585367621211,False,offline_aa_only,2400,2412,182131356,167824997
rees46-aa-v1-0265,post_purchase_amount,42089,42076,welch_t,observed_amount_per_enrolled_user,ok,,43.272911211955616,39.88615766707863,-3.3867535448769885,3.3905503791797784,80416.81713749212,-10.032210197505208,3.2587031077512316,0.3178557482091467,,,,ok,0.0020079605536743304,0.9642585367621211,False,offline_aa_only,2400,2412,182131356,167824997
rees46-aa-v1-0266,post_converted,42014,42151,unpooled_wald_z_min_cell_10,probability,ok,,0.05705241110106155,0.05729401437688311,0.00024160327582156,0.0016005760052183633,,-0.0028954680489254258,0.0033786746005685458,0.8800169678756167,0.024160327582156,2.4160327582156,0.004234760129481444,ok,0.22300243569179587,0.6367616743192615,False,offline_aa_only,2397,2415,168637888,181318465
rees46-aa-v1-0266,post_purchase_amount,42014,42151,welch_t,observed_amount_per_enrolled_user,ok,,40.13849859570619,43.01640886337216,2.8779102676659747,3.3900821956530947,83263.68215215429,-3.7666253288871143,9.522445864219064,0.39592797233624905,,,,ok,0.22300243569179587,0.6367616743192615,False,offline_aa_only,2397,2415,168637888,181318465
rees46-aa-v1-0267,post_converted,42116,42049,unpooled_wald_z_min_cell_10,probability,ok,,0.05760281128312281,0.05674332326571381,-0.0008594880174089964,0.001600568041353681,,-0.003996543733268027,0.0022775676984500342,0.5912749596751443,-0.08594880174089964,-8.594880174089964,-0.014920938722669946,ok,0.05333570961801224,0.8173573344888074,False,offline_aa_only,2426,2386,189971823,159984530
rees46-aa-v1-0267,post_purchase_amount,42116,42049,welch_t,observed_amount_per_enrolled_user,ok,,45.10680572703961,38.047166401103475,-7.059639325936132,3.3895494292408017,73207.70213842913,-13.703143970073011,-0.41613468179925306,0.03727599307550155,,,,ok,0.05333570961801224,0.8173573344888074,False,offline_aa_only,2426,2386,189971823,159984530
rees46-aa-v1-0268,post_converted,41939,42226,unpooled_wald_z_min_cell_10,probability,ok,,0.056987529507141324,0.05735802586084403,0.00037049635370270395,0.0016005714566441885,,-0.002766566056002718,0.003507558763408126,0.8169438271363799,0.037049635370270395,3.7049635370270395,0.006501358400810754,ok,0.9786609635834373,0.3225296164114071,False,offline_aa_only,2390,2422,160494565,189461788
rees46-aa-v1-0268,post_purchase_amount,41939,42226,welch_t,observed_amount_per_enrolled_user,ok,,38.26857221202222,44.86851418557287,6.599941973550649,3.387266473030785,77870.59478507616,-0.03908151182441966,13.238965458925719,0.05136393085326354,,,,ok,0.9786609635834373,0.3225296164114071,False,offline_aa_only,2390,2422,160494565,189461788
rees46-aa-v1-0269,post_converted,42257,41908,unpooled_wald_z_min_cell_10,probability,ok,,0.05745793596327236,0.05688651331488021,-0.0005714226483921475,0.0016005606649706029,,-0.0037084639068060087,0.0025656186100217137,0.7210812861076362,-0.05714226483921475,-5.714226483921475,-0.009945060483157733,ok,1.447169250876255,0.2289827138039357,False,offline_aa_only,2428,2384,181023015,168933338
rees46-aa-v1-0269,post_purchase_amount,42257,41908,welch_t,observed_amount_per_enrolled_user,ok,,42.83858650637764,40.3105225732557,-2.528063933121935,3.391668923304108,83666.12143173478,-9.175709039111979,4.119581172868108,0.45604737663348244,,,,ok,1.447169250876255,0.2289827138039357,False,offline_aa_only,2428,2384,181023015,168933338
rees46-aa-v1-0270,post_converted,41888,42277,unpooled_wald_z_min_cell_10,probability,ok,,0.05667494270435447,0.057667289542777396,0.0009923468384229264,0.0016005324042740355,,-0.002144639030043485,0.004129332706889338,0.53525089787985,0.09923468384229264,9.923468384229265,0.01750944581628456,ok,1.797908869482564,0.17996550808644438,False,offline_aa_only,2374,2438,169809546,180146807
rees46-aa-v1-0270,post_purchase_amount,41888,42277,welch_t,observed_amount_per_enrolled_user,ok,,40.53894814744079,42.61106677389597,2.072118626455179,3.387882713553582,81757.30969864503,-4.568107780237983,8.712345033148342,0.5407866446657946,,,,ok,1.797908869482564,0.17996550808644438,False,offline_aa_only,2374,2438,169809546,180146807
rees46-aa-v1-0271,post_converted,42224,41941,unpooled_wald_z_min_cell_10,probability,ok,,0.05887646835922698,0.05545885887317899,-0.0034176094860479955,0.0016003938553090834,,-0.006554323803533005,-0.0002808951685629858,0.03272180094358205,-0.34176094860479955,-34.17609486047996,-0.05804712105345557,ok,0.9515713182439256,0.32931965404933217,False,offline_aa_only,2486,2326,179642289,170314064
rees46-aa-v1-0271,post_purchase_amount,42224,41941,welch_t,observed_amount_per_enrolled_user,ok,,42.54506654982948,40.608012207625,-1.9370543422044761,3.3900013949717516,83916.1477213625,-8.58143081904202,4.707322134633068,0.5677285510522693,,,,ok,0.9515713182439256,0.32931965404933217,False,offline_aa_only,2486,2326,179642289,170314064
rees46-aa-v1-0272,post_converted,42005,42160,unpooled_wald_z_min_cell_10,probability,ok,,0.05625520771336746,0.05808823529411765,0.001833027580750192,0.0016005251277126454,,-0.0013039440259179631,0.0049699991874183475,0.25209883822630597,0.1833027580750192,18.33027580750192,0.03258414030021659,ok,0.285451197053407,0.5931503658966883,False,offline_aa_only,2363,2449,167344129,182612224
rees46-aa-v1-0272,post_purchase_amount,42005,42160,welch_t,observed_amount_per_enrolled_user,ok,,39.83909748839424,43.314094876660334,3.4749973882660967,3.3900214737703944,83331.04535014142,-3.169419115773832,10.119413892306024,0.3053347947586805,,,,ok,0.285451197053407,0.5931503658966883,False,offline_aa_only,2363,2449,167344129,182612224
rees46-aa-v1-0273,post_converted,42096,42069,unpooled_wald_z_min_cell_10,probability,ok,,0.05782022044849867,0.05652618317525969,-0.001294037273238978,0.0016005676812117088,,-0.0044310922832327135,0.0018430177367547576,0.4188106066052959,-0.1294037273238978,-12.940372732389779,-0.022380358691153665,ok,0.008661557654607022,0.9258499447030843,False,offline_aa_only,2434,2378,176323520,173632833
rees46-aa-v1-0273,post_purchase_amount,42096,42069,welch_t,observed_amount_per_enrolled_user,ok,,41.88605093120486,41.27334450545533,-0.6127064257495363,3.390703908077262,84130.25452489857,-7.258459578883447,6.033046727384375,0.8566020518793689,,,,ok,0.008661557654607022,0.9258499447030843,False,offline_aa_only,2434,2378,176323520,173632833
rees46-aa-v1-0274,post_converted,42210,41955,unpooled_wald_z_min_cell_10,probability,ok,,0.057450841032930584,0.05689429150280062,-0.0005565495301299642,0.0016005632971691308,,-0.0036935959475581405,0.002580496887298212,0.7280496958816798,-0.055654953012996417,-5.5654953012996415,-0.009687404398674552,ok,0.7725895562288362,0.37941714265861226,False,offline_aa_only,2425,2387,164064320,185892033
rees46-aa-v1-0274,post_purchase_amount,42210,41955,welch_t,observed_amount_per_enrolled_user,ok,,38.8685903814262,44.30748015731141,5.438889775885208,3.394106396397451,75337.99751428624,-1.2135433973387642,12.09132294910918,0.10906006889000011,,,,ok,0.7725895562288362,0.37941714265861226,False,offline_aa_only,2425,2387,164064320,185892033
rees46-aa-v1-0275,post_converted,42345,41820,unpooled_wald_z_min_cell_10,probability,ok,,0.05580351871531468,0.05856049736967958,0.0027569786543649027,0.0016008083126792072,,-0.00038054798463867676,0.005894505293368482,0.0850257636474322,0.2756978654364903,27.569786543649027,0.049405104155345665,ok,3.2748173231153093,0.07035075827417055,False,offline_aa_only,2363,2449,167557747,182398606
rees46-aa-v1-0275,post_purchase_amount,42345,41820,welch_t,observed_amount_per_enrolled_user,ok,,39.56966513165663,43.61516164514587,4.04549651348924,3.3932797665948793,82693.23099639807,-2.605306964995247,10.696299991973728,0.2331829764944365,,,,ok,3.2748173231153093,0.07035075827417055,False,offline_aa_only,2363,2449,167557747,182398606
rees46-aa-v1-0276,post_converted,42027,42138,unpooled_wald_z_min_cell_10,probability,ok,,0.05674923263616247,0.057596468745550335,0.000847236109387868,0.001600563308107123,,-0.0022898103294783792,0.003984282548254115,0.5965722434511802,0.0847236109387868,8.47236109387868,0.014929472523792004,ok,0.14639101764391374,0.702008367722375,False,offline_aa_only,2385,2427,171447219,178509134
rees46-aa-v1-0276,post_purchase_amount,42027,42138,welch_t,observed_amount_per_enrolled_user,ok,,40.794541366264546,42.36298210641226,1.5684407401477145,3.3906522415599585,84161.60110325193,-5.077211111405209,8.214092591700638,0.6436681598575308,,,,ok,0.14639101764391374,0.702008367722375,False,offline_aa_only,2385,2427,171447219,178509134
rees46-aa-v1-0277,post_converted,42201,41964,unpooled_wald_z_min_cell_10,probability,ok,,0.054880216108623016,0.05947955390334572,0.004599337794722706,0.0016006773923469108,,0.0014620677548552717,0.007736607834590141,0.004061186644089327,0.45993377947227065,45.99337794722706,0.08380684554192268,ok,0.6673676706469435,0.41397086492290236,False,offline_aa_only,2316,2496,178153853,171802500
rees46-aa-v1-0277,post_purchase_amount,42201,41964,welch_t,observed_amount_per_enrolled_user,ok,,42.21555247505983,40.94044895624821,-1.275103518811619,3.3885198442744184,80199.10739903101,-7.916580607616729,5.366373569993491,0.7066941066272104,,,,ok,0.6673676706469435,0.41397086492290236,False,offline_aa_only,2316,2496,178153853,171802500
rees46-aa-v1-0278,post_converted,42367,41798,unpooled_wald_z_min_cell_10,probability,ok,,0.056010574267708356,0.05835207426192641,0.002341499994218052,0.0016008036340284298,,-0.0007960174747985078,0.005479017463234611,0.1435487134397005,0.2341499994218052,23.41499994218052,0.04180460609146069,ok,3.846741519634052,0.04984273464830872,False,offline_aa_only,2373,2439,179361330,170595023
